Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,Origin,Dest,Distance,IsDepDelayed
1987,10,3,6,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,4,7,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,5,1,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,6,2,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,7,3,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,8,4,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,9,5,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,10,6,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,11,7,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,12,1,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,13,2,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,14,3,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,15,4,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,16,5,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,17,6,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,19,1,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,20,2,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,21,3,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,22,4,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,23,5,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,24,6,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,25,7,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,26,1,1635,1732,PS,1454,,57,OAK,BUR,325,NO
1987,10,27,2,1635,1732,PS,1454,,57,OAK,BUR,325,YES
1987,10,31,6,700,809,PS,1455,,69,BUR,OAK,325,YES
1987,10,1,4,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,2,5,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,3,6,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,5,1,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,6,2,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,7,3,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,8,4,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,9,5,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,10,6,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,12,1,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,13,2,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,14,3,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,15,4,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,16,5,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,17,6,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,19,1,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,20,2,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,21,3,650,800,PS,1457,,70,PHX,LAX,370,NO
1987,10,22,4,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,23,5,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,24,6,650,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,26,1,750,800,PS,1457,,70,PHX,LAX,370,YES
1987,10,27,2,750,800,PS,1457,,70,PHX,LAX,370,NO
1987,10,28,3,745,759,PS,1457,,74,PHX,LAX,370,YES
1987,10,29,4,745,759,PS,1457,,74,PHX,LAX,370,NO
1987,10,30,5,745,759,PS,1457,,74,PHX,LAX,370,NO
1987,10,1,4,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,2,5,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,3,6,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,4,7,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,5,1,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,6,2,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,10,6,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,12,1,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,13,2,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,14,3,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,15,4,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,16,5,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,17,6,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,18,7,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,19,1,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,20,2,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,21,3,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,22,4,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,23,5,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,24,6,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,25,7,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,26,1,1120,1250,PS,1459,,90,SFO,PDX,550,YES
1987,10,27,2,1120,1250,PS,1459,,90,SFO,PDX,550,NO
1987,10,1,4,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,2,5,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,3,6,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,4,7,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,5,1,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,6,2,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,8,4,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,9,5,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,10,6,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,11,7,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,13,2,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,14,3,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,15,4,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,17,6,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,18,7,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,19,1,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,20,2,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,21,3,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,22,4,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,23,5,1830,1929,PS,1460,,59,OAK,BUR,325,YES
1987,10,24,6,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,25,7,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,26,1,1830,1929,PS,1460,,59,OAK,BUR,325,NO
1987,10,28,3,1846,1949,PS,1460,,63,OAK,BUR,325,NO
1987,10,29,4,1846,1949,PS,1460,,63,OAK,BUR,325,YES
1987,10,30,5,1846,1949,PS,1460,,63,OAK,BUR,325,NO
1987,10,31,6,1846,1949,PS,1460,,63,OAK,BUR,325,NO
1987,10,1,4,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,2,5,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,3,6,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,4,7,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,5,1,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,6,2,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,7,3,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,8,4,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,9,5,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,10,6,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,11,7,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,12,1,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,13,2,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,14,3,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,15,4,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,16,5,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,17,6,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,19,1,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,20,2,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,21,3,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,22,4,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,23,5,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,24,6,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,25,7,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,26,1,1800,1901,PS,1463,,61,BUR,OAK,325,NO
1987,10,27,2,1800,1901,PS,1463,,61,BUR,OAK,325,YES
1987,10,28,3,1850,1957,PS,1463,,67,BUR,OAK,325,YES
1987,10,29,4,1850,1957,PS,1463,,67,BUR,OAK,325,YES
1987,10,30,5,1850,1957,PS,1463,,67,BUR,OAK,325,YES
1987,10,31,6,1850,1957,PS,1463,,67,BUR,OAK,325,NO
1987,10,28,3,1515,1611,PS,1464,,56,SJC,BUR,296,YES
1987,10,29,4,1515,1611,PS,1464,,56,SJC,BUR,296,YES
1987,10,30,5,1515,1611,PS,1464,,56,SJC,BUR,296,YES
1987,10,1,4,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,2,5,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,4,7,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,6,2,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,7,3,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,8,4,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,9,5,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,11,7,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,12,1,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,13,2,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,14,3,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,15,4,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,16,5,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,18,7,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,19,1,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,20,2,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,21,3,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,22,4,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,23,5,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,25,7,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,26,1,2000,2059,PS,1465,,59,BUR,OAK,325,NO
1987,10,27,2,2000,2059,PS,1465,,59,BUR,OAK,325,YES
1987,10,28,3,2019,2122,PS,1465,,63,BUR,OAK,325,YES
1987,10,29,4,2019,2122,PS,1465,,63,BUR,OAK,325,YES
1987,10,30,5,2019,2122,PS,1465,,63,BUR,OAK,325,YES
1987,10,1,4,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,6,2,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,7,3,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,8,4,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,9,5,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,12,1,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,13,2,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,14,3,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,15,4,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,16,5,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,19,1,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,20,2,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,21,3,645,803,PS,1468,,78,SFO,SAN,447,YES
1987,10,26,1,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,27,2,645,803,PS,1468,,78,SFO,SAN,447,NO
1987,10,28,3,635,753,PS,1468,,78,SFO,SAN,447,NO
1987,10,29,4,635,753,PS,1468,,78,SFO,SAN,447,YES
1987,10,30,5,635,753,PS,1468,,78,SFO,SAN,447,YES
1987,10,31,6,840,954,PS,1470,,74,OAK,SAN,446,YES
1987,10,1,4,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,2,5,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,5,1,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,6,2,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,8,4,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,9,5,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,12,1,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,13,2,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,14,3,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,15,4,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,16,5,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,19,1,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,20,2,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,21,3,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,22,4,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,23,5,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,26,1,645,804,PS,1471,,79,SAN,OAK,446,YES
1987,10,27,2,645,804,PS,1471,,79,SAN,OAK,446,NO
1987,10,28,3,635,758,PS,1471,,83,SAN,OAK,446,NO
1987,10,30,5,635,758,PS,1471,,83,SAN,OAK,446,NO
1987,10,1,4,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,2,5,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,3,6,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,5,1,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,6,2,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,8,4,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,9,5,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,10,6,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,12,1,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,13,2,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,14,3,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,15,4,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,16,5,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,17,6,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,19,1,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,20,2,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,21,3,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,22,4,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,23,5,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,24,6,829,946,PS,1472,,77,OAK,SAN,446,YES
1987,10,26,1,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,27,2,829,946,PS,1472,,77,OAK,SAN,446,NO
1987,10,28,3,823,941,PS,1472,,78,OAK,SAN,446,NO
1987,10,30,5,823,941,PS,1472,,78,OAK,SAN,446,NO
1987,10,3,6,1815,1929,PS,1474,,74,OAK,SAN,446,NO
1987,10,10,6,1815,1929,PS,1474,,74,OAK,SAN,446,NO
1987,10,17,6,1815,1929,PS,1474,,74,OAK,SAN,446,NO
1987,10,24,6,1815,1929,PS,1474,,74,OAK,SAN,446,NO
1987,10,31,6,1810,1926,PS,1474,,76,OAK,SAN,446,YES
1987,10,28,3,916,1009,PS,1475,,53,LAS,SAN,258,YES
1987,10,29,4,916,1009,PS,1475,,53,LAS,SAN,258,YES
1987,10,30,5,916,1009,PS,1475,,53,LAS,SAN,258,YES
1987,10,31,6,916,1009,PS,1475,,53,LAS,SAN,258,NO
1987,10,1,4,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,2,5,1029,1144,PS,1475,,75,SAN,OAK,446,YES
1987,10,3,6,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,4,7,1029,1144,PS,1475,,75,SAN,OAK,446,YES
1987,10,5,1,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,6,2,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,7,3,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,8,4,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,9,5,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,10,6,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,11,7,1029,1144,PS,1475,,75,SAN,OAK,446,YES
1987,10,12,1,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,13,2,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,14,3,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,15,4,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,16,5,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,17,6,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,19,1,1029,1144,PS,1475,,75,SAN,OAK,446,YES
1987,10,20,2,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,21,3,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,22,4,1029,1144,PS,1475,,75,SAN,OAK,446,YES
1987,10,23,5,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,24,6,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,25,7,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,26,1,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,27,2,1029,1144,PS,1475,,75,SAN,OAK,446,NO
1987,10,28,3,1040,1201,PS,1475,,81,SAN,OAK,446,NO
1987,10,29,4,1040,1201,PS,1475,,81,SAN,OAK,446,YES
1987,10,30,5,1040,1201,PS,1475,,81,SAN,OAK,446,NO
1987,10,31,6,1040,1201,PS,1475,,81,SAN,OAK,446,NO
1987,10,1,4,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,2,5,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,5,1,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,6,2,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,7,3,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,8,4,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,9,5,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,11,7,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,13,2,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,14,3,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,15,4,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,16,5,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,18,7,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,19,1,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,20,2,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,22,4,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,23,5,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,25,7,1628,1745,PS,1476,,77,OAK,SAN,446,YES
1987,10,26,1,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,27,2,1628,1745,PS,1476,,77,OAK,SAN,446,NO
1987,10,28,3,1645,1801,PS,1476,,76,OAK,SAN,446,NO
1987,10,29,4,1645,1801,PS,1476,,76,OAK,SAN,446,NO
1987,10,30,5,1645,1801,PS,1476,,76,OAK,SAN,446,NO
1987,10,1,4,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,2,5,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,3,6,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,4,7,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,5,1,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,6,2,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,7,3,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,8,4,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,9,5,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,10,6,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,11,7,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,12,1,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,13,2,1210,1322,PS,1478,,72,OAK,SAN,446,YES
1987,10,14,3,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,15,4,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,16,5,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,17,6,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,19,1,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,20,2,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,21,3,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,22,4,1210,1322,PS,1478,,72,OAK,SAN,446,YES
1987,10,23,5,1210,1322,PS,1478,,72,OAK,SAN,446,YES
1987,10,24,6,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,25,7,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,26,1,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,27,2,1210,1322,PS,1478,,72,OAK,SAN,446,NO
1987,10,28,3,1231,1343,PS,1478,,72,OAK,SAN,446,NO
1987,10,29,4,1231,1343,PS,1478,,72,OAK,SAN,446,YES
1987,10,30,5,1231,1343,PS,1478,,72,OAK,SAN,446,NO
1987,10,31,6,1231,1343,PS,1478,,72,OAK,SAN,446,NO
1987,10,28,3,1414,1510,PS,1478,,56,SAN,LAS,258,NO
1987,10,29,4,1414,1510,PS,1478,,56,SAN,LAS,258,YES
1987,10,30,5,1414,1510,PS,1478,,56,SAN,LAS,258,YES
1987,10,31,6,1414,1510,PS,1478,,56,SAN,LAS,258,NO
1987,10,1,4,1310,1424,PS,1479,,74,SAN,OAK,446,YES
1987,10,2,5,1310,1424,PS,1479,,74,SAN,OAK,446,NO
1987,10,4,7,1310,1424,PS,1479,,74,SAN,OAK,446,NO
1987,10,5,1,1310,1424,PS,1479,,74,SAN,OAK,446,NO
1987,10,6,2,1310,1424,PS,1479,,74,SAN,OAK,446,NO
